Owner,Kind,Constant,Value,Description
WdInformation,Enumeration,wdNumberOfPagesInDocument,4,Returns the number of pages in the document associated with the selection or range.
WdInformation,Enumeration,wdHorizontalPositionRelativeToPage,5,"Returns the horizontal position of the specified selection or range; this is the distance from the left edge of the selection or range to the left edge of the page measured in points (1 point = 20 twips, 72 points = 1 inch). If the selection or range isn't within the screen area, returns -1."
WdInformation,Enumeration,wdVerticalPositionRelativeToPage,6,"Returns the vertical position of the selection or range; this is the distance from the top edge of the selection to the top edge of the page measured in points (1 point = 20 twips, 72 points = 1 inch). If the selection isn't visible in the document window, returns -1."
WdInformation,Enumeration,wdHorizontalPositionRelativeToTextBoundary,7,"Returns the horizontal position of the specified selection or range relative to the left edge of the nearest text boundary enclosing it, in points (1 point = 20 twips, 72 points = 1 inch). If the selection or range isn't within the screen area, returns -1."
WdInformation,Enumeration,wdVerticalPositionRelativeToTextBoundary,8,"Returns the vertical position of the selection or range relative to the top edge of the nearest text boundary enclosing it, in points (1 point = 20 twips, 72 points = 1 inch). This is useful for determining the position of the insertion point within a frame or table cell. If the selection isn't visible, returns -1."
WdInformation,Enumeration,wdFirstCharacterColumnNumber,9,"Returns the character position of the first character in the specified selection or range. If the selection or range is collapsed, the character number immediately to the right of the range or selection is returned (this is the same as the character column number displayed in the status bar after ""Col"")."
WdInformation,Enumeration,wdFirstCharacterLineNumber,10,"Returns the character position of the first character in the specified selection or range. If the selection or range is collapsed, the character number immediately to the right of the range or selection is returned (this is the same as the character line number displayed in the status bar after ""Ln"")."
WdInformation,Enumeration,wdFrameIsSelected,11,Returns True if the selection or range is an entire frame or text box.
WdInformation,Enumeration,wdWithInTable,12,Returns True if the selection is in a table.
WdInformation,Enumeration,wdStartOfRangeRowNumber,13,Returns the table row number that contains the beginning of the selection or range.
WdInformation,Enumeration,wdEndOfRangeRowNumber,14,Returns the table row number that contains the end of the specified selection or range.
WdInformation,Enumeration,wdMaximumNumberOfRows,15,Returns the greatest number of table rows within the table in the specified selection or range.
WdInformation,Enumeration,wdStartOfRangeColumnNumber,16,Returns the table column number that contains the beginning of the selection or range.
WdInformation,Enumeration,wdEndOfRangeColumnNumber,17,Returns the table column number that contains the end of the specified selection or range.
WdInformation,Enumeration,wdMaximumNumberOfColumns,18,Returns the greatest number of table columns within any row in the selection or range.
WdInformation,Enumeration,wdZoomPercentage,19,Returns the current percentage of magnification as set by the Percentage property.
WdInformation,Enumeration,wdSelectionMode,20,"Returns a value that indicates the current selection mode, as shown in the following table."
WdInformation,Enumeration,wdCapsLock,21,Returns True if Caps Lock is in effect.
WdInformation,Enumeration,wdNumLock,22,Returns True if Num Lock is in effect.
WdInformation,Enumeration,wdOverType,23,Returns True if Overtype mode is in effect. The Overtype property can be used to change the state of the Overtype mode.
WdInformation,Enumeration,wdRevisionMarking,24,Returns True if change tracking is in effect.
WdInformation,Enumeration,wdInFootnoteEndnotePane,25,"Returns True if the specified selection or range is in the footnote or endnote pane in normal view or in a footnote or endnote area in print layout view. For more information, see the descriptions of wdInFootnote and wdInEndnote in the preceding paragraphs."
WdInformation,Enumeration,wdInCommentPane,26,Returns True if the specified selection or range is in a comment pane.
WdInformation,Enumeration,wdInHeaderFooter,28,Returns True if the selection or range is in the header or footer pane or in a header or footer in print layout view.
WdInformation,Enumeration,wdAtEndOfRowMarker,31,Returns True if the specified selection or range is at the end-of-row mark in a table.
WdInformation,Enumeration,wdReferenceOfType,32,"Returns a value that indicates where the selection is in relation to a footnote, endnote, or comment reference, as shown in the table in the remarks section."
WdInformation,Enumeration,wdHeaderFooterType,33,Returns a value that indicates the type of header or footer that contains the specified selection or range. See the table in the remarks section for additional information.
WdInformation,Enumeration,wdInMasterDocument,34,"Returns True if the selection or range is in a master document (that is, a document that contains at least one subdocument)."
WdInformation,Enumeration,wdInFootnote,35,Returns True if the specified selection or range is in a footnote area in print layout view or in the footnote pane in normal view.
WdInformation,Enumeration,wdInEndnote,36,Returns True if the specified selection or range is in an endnote area in print layout view or in the endnote pane in normal view.
WdInformation,Enumeration,wdInWordMail,37,Returns True if the selection or range is in the header or footer pane or in a header or footer in print layout view.
WdInformation,Enumeration,wdInClipboard,38,"For information about this constant, consult the language reference Help included with Microsoft Office Macintosh Edition."
WdInformation,Enumeration,wdInCoverPage,41,Returns True if the specified selection or range is in a cover page.
WdInformation,Enumeration,wdInBibliography,42,Returns True if the specified selection or range is in a bibliography.
WdInformation,Enumeration,wdInCitation,43,Returns True if the specified selection or range is in a citation.
WdInformation,Enumeration,wdInFieldCode,44,Returns True if the specified selection or range is in a field code.
WdInformation,Enumeration,wdInFieldResult,45,Returns True if the specified selection or range is in a field result.
WdInformation,Enumeration,wdInContentControl,46,Returns True if the specified selection or range is in a content control.
WdInlineShapeType,Enumeration,wdInlineShapeEmbeddedOLEObject,1,Embedded OLE object.
WdInlineShapeType,Enumeration,wdInlineShapeLinkedOLEObject,2,Linked OLE object.
WdInlineShapeType,Enumeration,wdInlineShapePicture,3,Picture.
WdInlineShapeType,Enumeration,wdInlineShapeLinkedPicture,4,Linked picture.
WdInlineShapeType,Enumeration,wdInlineShapeOLEControlObject,5,OLE control object.
WdInlineShapeType,Enumeration,wdInlineShapeHorizontalLine,6,Horizontal line.
WdInlineShapeType,Enumeration,wdInlineShapePictureHorizontalLine,7,Picture with horizontal line.
WdInlineShapeType,Enumeration,wdInlineShapeLinkedPictureHorizontalLine,8,Linked picture with horizontal line.
WdInlineShapeType,Enumeration,wdInlineShapePictureBullet,9,Picture used as a bullet.
WdInlineShapeType,Enumeration,wdInlineShapeScriptAnchor,10,Script anchor. Refers to anchor location for block of script stored with a document.
WdInlineShapeType,Enumeration,wdInlineShapeOWSAnchor,11,OWS anchor.
WdInlineShapeType,Enumeration,wdInlineShapeChart,12,Inline chart.
WdInlineShapeType,Enumeration,wdInlineShapeDiagram,13,Inline diagram.
WdInlineShapeType,Enumeration,wdInlineShapeLockedCanvas,14,Locked inline shape canvas.
WdInlineShapeType,Enumeration,wdInlineShapeSmartArt,15,A SmartArt graphic.
WdInlineShapeType,Enumeration,wdInlineShapeWebVideo,16,A picture acting as a poster frame for a web video.
WdInlineShapeType,Enumeration,wdInlineShapeGraphic,17,
WdInlineShapeType,Enumeration,wdInlineShapeLinkedGraphic,18,
WdInlineShapeType,Enumeration,wdInlineShape3DModel,19,3D Model.
WdInlineShapeType,Enumeration,wdInlineShapeLinked3DModel,20,Linked 3D Model.
WdInsertCells,Enumeration,wdInsertCellsShiftRight,0,Insert new cells to the left of the selected cells.
WdInsertCells,Enumeration,wdInsertCellsShiftDown,1,Inserts new cells above the selected cells.
WdInsertCells,Enumeration,wdInsertCellsEntireRow,2,Inserts an entire row above the row that contains the selection.
WdInsertCells,Enumeration,wdInsertCellsEntireColumn,3,Inserts an entire column to the left of the column that contains the selection.
WdInsertedTextMark,Enumeration,wdInsertedTextMarkNone,0,Inserted text is not marked up.
WdInsertedTextMark,Enumeration,wdInsertedTextMarkBold,1,Inserted text is displayed in bold.
WdInsertedTextMark,Enumeration,wdInsertedTextMarkItalic,2,Inserted text is displayed in italic.
WdInsertedTextMark,Enumeration,wdInsertedTextMarkUnderline,3,Inserted text is underlined.
WdInsertedTextMark,Enumeration,wdInsertedTextMarkDoubleUnderline,4,Inserted text is marked up by using double-underline characters.
WdInsertedTextMark,Enumeration,wdInsertedTextMarkColorOnly,5,Inserted text is displayed in a specified color.
WdInsertedTextMark,Enumeration,wdInsertedTextMarkStrikeThrough,6,Inserted text is marked up by using strikethrough characters.
WdInsertedTextMark,Enumeration,wdInsertedTextMarkDoubleStrikeThrough,7,Inserted text is marked up by using double-strikethrough characters.
WdInternationalIndex,Enumeration,wdListSeparator,17,"Returns the list separator (, in U.S. English)."
WdInternationalIndex,Enumeration,wdDecimalSeparator,18,Returns the decimal separator (. in U.S. English).
WdInternationalIndex,Enumeration,wdThousandsSeparator,19,"Returns the thousands separator (, in U.S. English)."
WdInternationalIndex,Enumeration,wdCurrencyCode,20,Returns the currency symbol ($ in U.S. English).
WdInternationalIndex,Enumeration,wd24HourClock,21,Returns True if you are using 24-hour time; returns False if you are using 12-hour time.
WdInternationalIndex,Enumeration,wdInternationalAM,22,"Returns the string used to indicate morning hours (for example, 10 A.M)."
WdInternationalIndex,Enumeration,wdInternationalPM,23,"Returns the string used to indicate afternoon and evening hours (for example, 2 P.M)."
WdInternationalIndex,Enumeration,wdTimeSeparator,24,Returns the time separator (: in U.S. English).
WdInternationalIndex,Enumeration,wdDateSeparator,25,Returns the date separator (/ in U.S. English).
WdInternationalIndex,Enumeration,wdProductLanguageID,26,Returns the language version of Word.
WdJustificationMode,Enumeration,wdJustificationModeExpand,0,Expand.
WdJustificationMode,Enumeration,wdJustificationModeCompress,1,Compress.
WdJustificationMode,Enumeration,wdJustificationModeCompressKana,2,"Compress, using rules of the kana syllabaries, Hiragana and Katakana."
WdKana,Enumeration,wdKanaKatakana,8,The text is formatted as Katakana.
WdKana,Enumeration,wdKanaHiragana,9,The text is formatted as Hiragana.
WdKey,Enumeration,wdNoKey,255,No key.
WdKey,Enumeration,wdKeyShift,256,The SHIFT key.
WdKey,Enumeration,wdKeyControl,512,The CTRL key.
WdKey,Enumeration,wdKeyCommand,512,The Windows command key or Macintosh COMMAND key.
WdKey,Enumeration,wdKeyAlt,1024,The ALT key.
WdKey,Enumeration,wdKeyOption,1024,The mouse option key or Macintosh OPTION key.
WdKey,Enumeration,wdKeyA,65,The A key.
WdKey,Enumeration,wdKeyB,66,The B key.
WdKey,Enumeration,wdKeyC,67,The C key.
WdKey,Enumeration,wdKeyD,68,The D key.
WdKey,Enumeration,wdKeyE,69,The E key.
WdKey,Enumeration,wdKeyF,70,The F key.
WdKey,Enumeration,wdKeyG,71,The G key.
WdKey,Enumeration,wdKeyH,72,The H key.
WdKey,Enumeration,wdKeyI,73,The I key.
WdKey,Enumeration,wdKeyJ,74,The J key.
WdKey,Enumeration,wdKeyK,75,The K key.
WdKey,Enumeration,wdKeyL,76,The L key.
WdKey,Enumeration,wdKeyM,77,The M key.
WdKey,Enumeration,wdKeyN,78,The N key.
WdKey,Enumeration,wdKeyO,79,The O key.
WdKey,Enumeration,wdKeyP,80,The P key.
WdKey,Enumeration,wdKeyQ,81,The Q key.
WdKey,Enumeration,wdKeyR,82,The R key.
WdKey,Enumeration,wdKeyS,83,The S key.
WdKey,Enumeration,wdKeyT,84,The T key.
WdKey,Enumeration,wdKeyU,85,The U key.
WdKey,Enumeration,wdKeyV,86,The V key.
WdKey,Enumeration,wdKeyW,87,The W key.
WdKey,Enumeration,wdKeyX,88,The X key.
WdKey,Enumeration,wdKeyY,89,The Y key.
WdKey,Enumeration,wdKeyZ,90,The Z key.
WdKey,Enumeration,wdKey0,48,The 0 key.
WdKey,Enumeration,wdKey1,49,The 1 key.
WdKey,Enumeration,wdKey2,50,The 2 key.
WdKey,Enumeration,wdKey3,51,The 3 key.
WdKey,Enumeration,wdKey4,52,The 4 key.
WdKey,Enumeration,wdKey5,53,The 5 key.
WdKey,Enumeration,wdKey6,54,The 6 key.
WdKey,Enumeration,wdKey7,55,The 7 key.
WdKey,Enumeration,wdKey8,56,The 8 key.
WdKey,Enumeration,wdKey9,57,The 9 key.
WdKey,Enumeration,wdKeyBackspace,8,The BACKSPACE key.
WdKey,Enumeration,wdKeyTab,9,The TAB key.
WdKey,Enumeration,wdKeyNumeric5Special,12,.
WdKey,Enumeration,wdKeyReturn,13,The ENTER or RETURN key.
WdKey,Enumeration,wdKeyPause,19,The PAUSE key.
WdKey,Enumeration,wdKeyEsc,27,The ESC key.
WdKey,Enumeration,wdKeySpacebar,32,The SPACEBAR key.
WdKey,Enumeration,wdKeyPageUp,33,The PAGE UP key.
WdKey,Enumeration,wdKeyPageDown,34,The PAGE DOWN key.
WdKey,Enumeration,wdKeyEnd,35,The END key.
WdKey,Enumeration,wdKeyHome,36,The HOME key.
WdKey,Enumeration,wdKeyInsert,45,The INSERT key.
WdKey,Enumeration,wdKeyDelete,46,The DELETE key.
WdKey,Enumeration,wdKeyNumeric0,96,The 0 key.
WdKey,Enumeration,wdKeyNumeric1,97,The 1 key.
WdKey,Enumeration,wdKeyNumeric2,98,The 2 key.
WdKey,Enumeration,wdKeyNumeric3,99,The 3 key.
WdKey,Enumeration,wdKeyNumeric4,100,The 4 key.
WdKey,Enumeration,wdKeyNumeric5,101,The 5 key.
WdKey,Enumeration,wdKeyNumeric6,102,The 6 key.
WdKey,Enumeration,wdKeyNumeric7,103,The 7 key.
WdKey,Enumeration,wdKeyNumeric8,104,The 8 key.
WdKey,Enumeration,wdKeyNumeric9,105,The 9 key.
WdKey,Enumeration,wdKeyNumericMultiply,106,The * key on the numeric keypad.
WdKey,Enumeration,wdKeyNumericAdd,107,The + key on the numeric keypad.
WdKey,Enumeration,wdKeyNumericSubtract,109,The - key on the numeric keypad.
WdKey,Enumeration,wdKeyNumericDecimal,110,The . key on the numeric keypad.
WdKey,Enumeration,wdKeyNumericDivide,111,The / key on the numeric keypad.
WdKey,Enumeration,wdKeyF1,112,The F1 key.
WdKey,Enumeration,wdKeyF2,113,The F2 key.
WdKey,Enumeration,wdKeyF3,114,The F3 key.
WdKey,Enumeration,wdKeyF4,115,The F4 key.
WdKey,Enumeration,wdKeyF5,116,The F5 key.
WdKey,Enumeration,wdKeyF6,117,The F6 key.
WdKey,Enumeration,wdKeyF7,118,The F7 key.
WdKey,Enumeration,wdKeyF8,119,The F8 key.
WdKey,Enumeration,wdKeyF9,120,The F9 key.
WdKey,Enumeration,wdKeyF10,121,The F10 key.
WdKey,Enumeration,wdKeyF11,122,The F11 key.
WdKey,Enumeration,wdKeyF12,123,The F12 key.
WdKey,Enumeration,wdKeyF13,124,The F13 key.
WdKey,Enumeration,wdKeyF14,125,The F14 key.
WdKey,Enumeration,wdKeyF15,126,The F15 key.
WdKey,Enumeration,wdKeyF16,127,The F16 key.
WdKey,Enumeration,wdKeyScrollLock,145,The SCROLL LOCK key.
WdKey,Enumeration,wdKeySemiColon,186,The ; key.
WdKey,Enumeration,wdKeyEquals,187,The = key.
WdKey,Enumeration,wdKeyComma,188,"The , key."
WdKey,Enumeration,wdKeyHyphen,189,The - key.
WdKey,Enumeration,wdKeyPeriod,190,The . key.
WdKey,Enumeration,wdKeySlash,191,The / key.
WdKey,Enumeration,wdKeyBackSingleQuote,192,The key.
WdKey,Enumeration,wdKeyOpenSquareBrace,219,The [ key.
WdKey,Enumeration,wdKeyBackSlash,220,The \ key.
WdKey,Enumeration,wdKeyCloseSquareBrace,221,The ] key.
WdKey,Enumeration,wdKeySingleQuote,222,The ' key.
WdKeyCategory,Enumeration,wdKeyCategoryNil,-1,Key is not assigned.
WdKeyCategory,Enumeration,wdKeyCategoryDisable,0,Key is disabled.
WdKeyCategory,Enumeration,wdKeyCategoryCommand,1,Key is assigned to a command.
WdKeyCategory,Enumeration,wdKeyCategoryMacro,2,Key is assigned to a macro.
WdKeyCategory,Enumeration,wdKeyCategoryFont,3,Key is assigned to a font.
WdKeyCategory,Enumeration,wdKeyCategoryAutoText,4,Key is assigned to autotext.
WdKeyCategory,Enumeration,wdKeyCategoryStyle,5,Key is assigned to a style.
WdKeyCategory,Enumeration,wdKeyCategorySymbol,6,Key is assigned to a symbol.
WdKeyCategory,Enumeration,wdKeyCategoryPrefix,7,Key is assigned to a prefix.
WdLanguageID,Enumeration,wdLanguageNone,0,No specified language.
WdLanguageID,Enumeration,wdNoProofing,1024,Disables proofing if the language ID identifies a language in which an object is grammatically validated using the Microsoft Word proofing tools.
WdLanguageID,Enumeration,wdAfrikaans,1078,African language.
WdLanguageID,Enumeration,wdAlbanian,1052,Albanian language.
WdLanguageID,Enumeration,wdAmharic,1118,Amharic language.
WdLanguageID,Enumeration,wdArabicAlgeria,5121,Arabic Algerian language.
WdLanguageID,Enumeration,wdArabicBahrain,15361,Arabic Bahraini language.
WdLanguageID,Enumeration,wdArabicEgypt,3073,Arabic Egyptian language.
WdLanguageID,Enumeration,wdArabicIraq,2049,Arabic Iraqi language.
WdLanguageID,Enumeration,wdArabicJordan,11265,Arabic Jordanian language.
WdLanguageID,Enumeration,wdArabicKuwait,13313,Arabic Kuwaiti language.
WdLanguageID,Enumeration,wdArabicLebanon,12289,Arabic Lebanese language.
WdLanguageID,Enumeration,wdArabicLibya,4097,Arabic Libyan language.
WdLanguageID,Enumeration,wdArabicMorocco,6145,Arabic Moroccan language.
WdLanguageID,Enumeration,wdArabicOman,8193,Arabic Omani language.
WdLanguageID,Enumeration,wdArabicQatar,16385,Arabic Qatari language.
WdLanguageID,Enumeration,wdArabic,1025,Arabic language.
WdLanguageID,Enumeration,wdArabicSyria,10241,Arabic Syrian language.
WdLanguageID,Enumeration,wdArabicTunisia,7169,Arabic Tunisian language.
WdLanguageID,Enumeration,wdArabicUAE,14337,Arabic United Arab Emirates language.
WdLanguageID,Enumeration,wdArabicYemen,9217,Arabic Yemeni language.
WdLanguageID,Enumeration,wdArmenian,1067,Armenian language.
WdLanguageID,Enumeration,wdAssamese,1101,Assamese language.
WdLanguageID,Enumeration,wdAzeriCyrillic,2092,Azerbaijani Cyrillic language.
WdLanguageID,Enumeration,wdAzeriLatin,1068,Azerbaijani Latin language.
WdLanguageID,Enumeration,wdBasque,1069,Basque (Basque).
WdLanguageID,Enumeration,wdByelorussian,1059,Belarusian language.
WdLanguageID,Enumeration,wdBengali,1093,Bengali language.
WdLanguageID,Enumeration,wdBulgarian,1026,Bulgarian language.
WdLanguageID,Enumeration,wdBurmese,1109,Burmese language.
WdLanguageID,Enumeration,wdCatalan,1027,Catalan language.
WdLanguageID,Enumeration,wdCherokee,1116,Cherokee language.
WdLanguageID,Enumeration,wdChineseHongKongSAR,3076,Chinese Hong Kong SAR language.
WdLanguageID,Enumeration,wdChineseMacaoSAR,5124,Chinese Macao SAR language.
WdLanguageID,Enumeration,wdSimplifiedChinese,2052,Simplified Chinese language.
WdLanguageID,Enumeration,wdChineseSingapore,4100,Chinese Singapore language.
WdLanguageID,Enumeration,wdTraditionalChinese,1028,Traditional Chinese language.
WdLanguageID,Enumeration,wdCroatian,1050,Croatian language.
WdLanguageID,Enumeration,wdCzech,1029,Czech language.
WdLanguageID,Enumeration,wdDanish,1030,Danish language.
WdLanguageID,Enumeration,wdDivehi,1125,Divehi language.
WdLanguageID,Enumeration,wdBelgianDutch,2067,Belgian Dutch language.
WdLanguageID,Enumeration,wdDutch,1043,Dutch language.
WdLanguageID,Enumeration,wdEdo,1126,Edo language.
WdLanguageID,Enumeration,wdEnglishAUS,3081,Australian English language.
WdLanguageID,Enumeration,wdEnglishBelize,10249,Belize English language.
WdLanguageID,Enumeration,wdEnglishCanadian,4105,Canadian English language.
WdLanguageID,Enumeration,wdEnglishCaribbean,9225,Caribbean English language.
WdLanguageID,Enumeration,wdEnglishIreland,6153,Irish English language.
WdLanguageID,Enumeration,wdEnglishJamaica,8201,Jamaican English language.
WdLanguageID,Enumeration,wdEnglishNewZealand,5129,New Zealand English language.
WdLanguageID,Enumeration,wdEnglishPhilippines,13321,Filipino English language.
WdLanguageID,Enumeration,wdEnglishSouthAfrica,7177,South African English language.
WdLanguageID,Enumeration,wdEnglishTrinidadTobago,11273,Tobago Trinidad English language.
WdLanguageID,Enumeration,wdEnglishUK,2057,United Kingdom English language.
WdLanguageID,Enumeration,wdEnglishUS,1033,United States English language.
WdLanguageID,Enumeration,wdEnglishZimbabwe,12297,Zimbabwe English language.
WdLanguageID,Enumeration,wdEnglishIndonesia,14345,Indonesian English language.
WdLanguageID,Enumeration,wdEstonian,1061,Estonian language.
WdLanguageID,Enumeration,wdFaeroese,1080,Faeroese language.
WdLanguageID,Enumeration,wdPersian,1065,Persian language.
WdLanguageID,Enumeration,wdFilipino,1124,Filipino language.
WdLanguageID,Enumeration,wdFinnish,1035,Finnish language.
WdLanguageID,Enumeration,wdFulfulde,1127,Fulfulde language.
WdLanguageID,Enumeration,wdBelgianFrench,2060,Belgian French language.
WdLanguageID,Enumeration,wdFrenchCameroon,11276,French Cameroon language.
WdLanguageID,Enumeration,wdFrenchCanadian,3084,French Canadian language.
WdLanguageID,Enumeration,wdFrenchCotedIvoire,12300,French Cote d'Ivoire language.
WdLanguageID,Enumeration,wdFrench,1036,French language.
WdLanguageID,Enumeration,wdFrenchLuxembourg,5132,French Luxembourg language.
WdLanguageID,Enumeration,wdFrenchMali,13324,French Mali language.
WdLanguageID,Enumeration,wdFrenchMonaco,6156,French Monaco language.
WdLanguageID,Enumeration,wdFrenchReunion,8204,French Reunion language.
WdLanguageID,Enumeration,wdFrenchSenegal,10252,French Senegal language.
WdLanguageID,Enumeration,wdFrenchMorocco,14348,French Morocco language.
WdLanguageID,Enumeration,wdFrenchHaiti,15372,French Haiti language.
WdLanguageID,Enumeration,wdSwissFrench,4108,Swiss French language.
WdLanguageID,Enumeration,wdFrenchWestIndies,7180,French West Indies language.
WdLanguageID,Enumeration,wdFrenchCongoDRC,9228,French (Congo (DRC)) language.
WdLanguageID,Enumeration,wdFrisianNetherlands,1122,Frisian Netherlands language.
WdLanguageID,Enumeration,wdGaelicIreland,2108,Irish (Irish) language.
WdLanguageID,Enumeration,wdGaelicScotland,1084,Scottish Gaelic language.
WdLanguageID,Enumeration,wdGalician,1110,Galician language.
WdLanguageID,Enumeration,wdGeorgian,1079,Georgian language.
WdLanguageID,Enumeration,wdGermanAustria,3079,German Austrian language.
WdLanguageID,Enumeration,wdGerman,1031,German language.
WdLanguageID,Enumeration,wdGermanLiechtenstein,5127,German Liechtenstein language.
WdLanguageID,Enumeration,wdGermanLuxembourg,4103,German Luxembourg language.
WdLanguageID,Enumeration,wdSwissGerman,2055,Swiss German language.
WdLanguageID,Enumeration,wdGreek,1032,Greek language.
WdLanguageID,Enumeration,wdGuarani,1140,Guarani language.
WdLanguageID,Enumeration,wdGujarati,1095,Gujarati language.
WdLanguageID,Enumeration,wdHausa,1128,Hausa language.
WdLanguageID,Enumeration,wdHawaiian,1141,Hawaiian language.
WdLanguageID,Enumeration,wdHebrew,1037,Hebrew language.
WdLanguageID,Enumeration,wdHindi,1081,Hindi language.
WdLanguageID,Enumeration,wdHungarian,1038,Hungarian language.
WdLanguageID,Enumeration,wdIbibio,1129,Ibibio language.
WdLanguageID,Enumeration,wdIcelandic,1039,Icelandic language.
WdLanguageID,Enumeration,wdIgbo,1136,Igbo language.
WdLanguageID,Enumeration,wdIndonesian,1057,Indonesian language.
WdLanguageID,Enumeration,wdInuktitut,1117,Inuktitut language.
WdLanguageID,Enumeration,wdItalian,1040,Italian language.
WdLanguageID,Enumeration,wdSwissItalian,2064,Swiss Italian language.
WdLanguageID,Enumeration,wdJapanese,1041,Japanese language.
WdLanguageID,Enumeration,wdKannada,1099,Kannada language.
WdLanguageID,Enumeration,wdKanuri,1137,Kanuri language.
WdLanguageID,Enumeration,wdKashmiri,1120,Kashmiri language.
WdLanguageID,Enumeration,wdKazakh,1087,Kazakh language.
WdLanguageID,Enumeration,wdKhmer,1107,Khmer language.
WdLanguageID,Enumeration,wdKirghiz,1088,Kirghiz language.
WdLanguageID,Enumeration,wdKonkani,1111,Konkani language.
WdLanguageID,Enumeration,wdKorean,1042,Korean language.
WdLanguageID,Enumeration,wdKyrgyz,1088,Kyrgyz language.
WdLanguageID,Enumeration,wdLao,1108,Lao language.
WdLanguageID,Enumeration,wdLatin,1142,Latin language.
WdLanguageID,Enumeration,wdLatvian,1062,Latvian language.
WdLanguageID,Enumeration,wdLithuanian,1063,Lithuanian language.
WdLanguageID,Enumeration,wdMacedonianFYROM,1071,Macedonian language.
WdLanguageID,Enumeration,wdMalaysian,1086,Malaysian language.
WdLanguageID,Enumeration,wdMalayBruneiDarussalam,2110,Malay Brunei Darussalam language.
WdLanguageID,Enumeration,wdMalayalam,1100,Malayalam language.
WdLanguageID,Enumeration,wdMaltese,1082,Maltese language.
WdLanguageID,Enumeration,wdManipuri,1112,Manipuri language.
WdLanguageID,Enumeration,wdMarathi,1102,Marathi language.
WdLanguageID,Enumeration,wdMongolian,1104,Mongolian language.
WdLanguageID,Enumeration,wdNepali,1121,Nepali language.
WdLanguageID,Enumeration,wdNorwegianBokmol,1044,Norwegian Bokmol language.
WdLanguageID,Enumeration,wdNorwegianNynorsk,2068,Norwegian Nynorsk language.
WdLanguageID,Enumeration,wdOriya,1096,Odia (Oriya) language.
WdLanguageID,Enumeration,wdOromo,1138,Oromo language.
WdLanguageID,Enumeration,wdPashto,1123,Pashto language.
WdLanguageID,Enumeration,wdPolish,1045,Polish language.
WdLanguageID,Enumeration,wdPortugueseBrazil,1046,Portuguese (Brazil) language.
WdLanguageID,Enumeration,wdPortuguese,2070,Portuguese language.
WdLanguageID,Enumeration,wdPunjabi,1094,Punjabi language.
WdLanguageID,Enumeration,wdRhaetoRomanic,1047,Rhaeto Romanic language.
WdLanguageID,Enumeration,wdRomanianMoldova,2072,Romanian Moldova language.
WdLanguageID,Enumeration,wdRomanian,1048,Romanian language.
WdLanguageID,Enumeration,wdRussianMoldova,2073,Russian Moldova language.
WdLanguageID,Enumeration,wdRussian,1049,Russian language.
WdLanguageID,Enumeration,wdSamiLappish,1083,Sami Lappish language.
WdLanguageID,Enumeration,wdSanskrit,1103,Sanskrit language.
WdLanguageID,Enumeration,wdSerbianCyrillic,3098,Serbian Cyrillic language.
WdLanguageID,Enumeration,wdSerbianLatin,2074,Serbian Latin language.
WdLanguageID,Enumeration,wdSinhalese,1115,Sinhalese language.
WdLanguageID,Enumeration,wdSindhi,1113,Sindhi language.
WdLanguageID,Enumeration,wdSindhiPakistan,2137,Sindhi (Pakistan) language.
WdLanguageID,Enumeration,wdSlovak,1051,Slovakian language.
WdLanguageID,Enumeration,wdSlovenian,1060,Slovenian language.
WdLanguageID,Enumeration,wdSomali,1143,Somali language.
WdLanguageID,Enumeration,wdSorbian,1070,Sorbian language.
WdLanguageID,Enumeration,wdSpanishArgentina,11274,Spanish Argentina language.
WdLanguageID,Enumeration,wdSpanishBolivia,16394,Spanish Bolivian language.
WdLanguageID,Enumeration,wdSpanishChile,13322,Spanish Chilean language.
WdLanguageID,Enumeration,wdSpanishColombia,9226,Spanish Colombian language.
WdLanguageID,Enumeration,wdSpanishCostaRica,5130,Spanish Costa Rican language.
WdLanguageID,Enumeration,wdSpanishDominicanRepublic,7178,Spanish Dominican Republic language.
WdLanguageID,Enumeration,wdSpanishEcuador,12298,Spanish Ecuadorian language.
WdLanguageID,Enumeration,wdSpanishElSalvador,17418,Spanish El Salvadorian language.
WdLanguageID,Enumeration,wdSpanishGuatemala,4106,Spanish Guatemala language.
WdLanguageID,Enumeration,wdSpanishHonduras,18442,Spanish Honduran language.
WdLanguageID,Enumeration,wdMexicanSpanish,2058,Mexican Spanish language.
WdLanguageID,Enumeration,wdSpanishNicaragua,19466,Spanish Nicaraguan language.
WdLanguageID,Enumeration,wdSpanishPanama,6154,Spanish Panamanian language.
WdLanguageID,Enumeration,wdSpanishParaguay,15370,Spanish Paraguayan language.
WdLanguageID,Enumeration,wdSpanishPeru,10250,Spanish Peruvian language.
WdLanguageID,Enumeration,wdSpanishPuertoRico,20490,Spanish Puerto Rican language.
WdLanguageID,Enumeration,wdSpanishModernSort,3082,Spanish Modern Sort language.
WdLanguageID,Enumeration,wdSpanish,1034,Spanish language.
WdLanguageID,Enumeration,wdSpanishUruguay,14346,Spanish Uruguayan language.
WdLanguageID,Enumeration,wdSpanishVenezuela,8202,Spanish Venezuelan language.
WdLanguageID,Enumeration,wdSesotho,1072,Sesotho language.
WdLanguageID,Enumeration,wdSutu,1072,Sutu language.
WdLanguageID,Enumeration,wdSwahili,1089,Swahili language.
WdLanguageID,Enumeration,wdSwedishFinland,2077,Swedish Finnish language.
