Owner,Kind,Constant,Value,Description
Constants,Enumeration,xlAll,-4104,All
Constants,Enumeration,xlAutomatic,-4105,Automatic
Constants,Enumeration,xlBoth,1,Both
Constants,Enumeration,xlCenter,-4108,Center
Constants,Enumeration,xlChecker,9,Checker
Constants,Enumeration,xlCircle,8,Circle
Constants,Enumeration,xlCorner,2,Corner
Constants,Enumeration,xlCrissCross,16,CrissCross
Constants,Enumeration,xlCross,4,Cross
Constants,Enumeration,xlDiamond,2,Diamond
Constants,Enumeration,xlDistributed,-4117,Distributed
Constants,Enumeration,xlDoubleAccounting,5,Double Accounting
Constants,Enumeration,xlFixedValue,1,Fixed Value
Constants,Enumeration,xlFormats,-4122,Formats
Constants,Enumeration,xlGray16,17,Gray16
Constants,Enumeration,xlGray8,18,Gray8
Constants,Enumeration,xlGrid,15,Grid
Constants,Enumeration,xlHigh,-4127,High
Constants,Enumeration,xlInside,2,Inside
Constants,Enumeration,xlJustify,-4130,Justify
Constants,Enumeration,xlLightDown,13,Light Down
Constants,Enumeration,xlLightHorizontal,11,Light Horizontal
Constants,Enumeration,xlLightUp,14,Light Up
Constants,Enumeration,xlLightVertical,12,Light Vertical
Constants,Enumeration,xlLow,-4134,Low
Constants,Enumeration,xlManual,-4135,Manual
Constants,Enumeration,xlMinusValues,3,Minus Values
Constants,Enumeration,xlModule,-4141,Module
Constants,Enumeration,xlNextToAxis,4,Next To Axis
Constants,Enumeration,xlNone,-4142,None
Constants,Enumeration,xlNotes,-4144,Notes
Constants,Enumeration,xlOff,-4146,Off
Constants,Enumeration,xlOn,1,On
Constants,Enumeration,xlPercent,2,Percent
Constants,Enumeration,xlPlus,9,Plus
Constants,Enumeration,xlPlusValues,2,Plus Values
Constants,Enumeration,xlSemiGray75,10,SemiGray75
Constants,Enumeration,xlShowLabel,4,Show Label
Constants,Enumeration,xlShowLabelAndPercent,5,Show Label and Percent
Constants,Enumeration,xlShowPercent,3,Show Percent
Constants,Enumeration,xlShowValue,2,Show Value
Constants,Enumeration,xlSimple,-4154,Simple
Constants,Enumeration,xlSingle,2,Single
Constants,Enumeration,xlSingleAccounting,4,Single Accounting
Constants,Enumeration,xlSolid,1,Solid
Constants,Enumeration,xlSquare,1,Square
Constants,Enumeration,xlStar,5,Star
Constants,Enumeration,xlStError,4,St Error
Constants,Enumeration,xlToolbarButton,2,Toolbar Button
Constants,Enumeration,xlTriangle,3,Triangle
Constants,Enumeration,xlGray25,-4124,Gray25
Constants,Enumeration,xlGray50,-4125,Gray50
Constants,Enumeration,xlGray75,-4126,Gray75
Constants,Enumeration,xlBottom,-4107,Bottom
Constants,Enumeration,xlLeft,-4131,Left
Constants,Enumeration,xlRight,-4152,Right
Constants,Enumeration,xlTop,-4160,Top
Constants,Enumeration,xl3DBar,-4099,3D Bar
Constants,Enumeration,xl3DSurface,-4103,3D Surface
Constants,Enumeration,xlBar,2,Automatic
Constants,Enumeration,xlColumn,3,Column
Constants,Enumeration,xlCombination,-4111,Combination
Constants,Enumeration,xlCustom,-4114,Custom
Constants,Enumeration,xlDefaultAutoFormat,-1,Default Auto Format
Constants,Enumeration,xlMaximum,2,Maximum
Constants,Enumeration,xlMinimum,4,Minimum
Constants,Enumeration,xlOpaque,3,Opaque
Constants,Enumeration,xlTransparent,2,Transparent
Constants,Enumeration,xlBidi,-5000,Bidi
Constants,Enumeration,xlLatin,-5001,Latin
Constants,Enumeration,xlContext,-5002,Context
Constants,Enumeration,xlLTR,-5003,LTR
Constants,Enumeration,xlRTL,-5004,RTL
Constants,Enumeration,xlFullScript,1,Full Script
Constants,Enumeration,xlPartialScript,2,Partial Script
Constants,Enumeration,xlMixedScript,3,Mixed Script
Constants,Enumeration,xlMixedAuthorizedScript,4,Mixed Authorized Script
Constants,Enumeration,xlVisualCursor,2,Visual Cursor
Constants,Enumeration,xlLogicalCursor,1,Logical Cursor
Constants,Enumeration,xlSystem,1,System
Constants,Enumeration,xlPartial,3,Partial
Constants,Enumeration,xlHindiNumerals,3,Hindi Numerals
Constants,Enumeration,xlBidiCalendar,3,BidiCalendar
Constants,Enumeration,xlGregorian,2,Gregorian
Constants,Enumeration,xlComplete,4,Complete
Constants,Enumeration,xlScale,3,Scale
Constants,Enumeration,xlClosed,3,Closed
Constants,Enumeration,xlColor1,7,Color1
Constants,Enumeration,xlColor2,8,Color2
Constants,Enumeration,xlColor3,9,Color3
Constants,Enumeration,xlConstants,2,Constants
Constants,Enumeration,xlContents,2,Contents
Constants,Enumeration,xlBelow,1,Below
Constants,Enumeration,xlCascade,7,Cascade
Constants,Enumeration,xlCenterAcrossSelection,7,Center Across Selection
Constants,Enumeration,xlChart4,2,Chart 4
Constants,Enumeration,xlChartSeries,17,Chart Series
Constants,Enumeration,xlChartShort,6,Chart Short
Constants,Enumeration,xlChartTitles,18,Chart Titles
Constants,Enumeration,xlClassic1,1,Classic1
Constants,Enumeration,xlClassic2,2,Classic2
Constants,Enumeration,xlClassic3,3,Classic3
Constants,Enumeration,xl3DEffects1,13,3D Effects1
Constants,Enumeration,xl3DEffects2,14,3D Effects2
Constants,Enumeration,xlAbove,0,Above
Constants,Enumeration,xlAccounting1,4,Accounting1
Constants,Enumeration,xlAccounting2,5,Accounting2
Constants,Enumeration,xlAccounting3,6,Accounting3
Constants,Enumeration,xlAccounting4,17,Accounting4
Constants,Enumeration,xlAdd,2,Add
Constants,Enumeration,xlDebugCodePane,13,Debug Code Pane
Constants,Enumeration,xlDesktop,9,Desktop
Constants,Enumeration,xlDirect,1,Direct
Constants,Enumeration,xlDivide,5,Divide
Constants,Enumeration,xlDoubleClosed,5,Double Closed
Constants,Enumeration,xlDoubleOpen,4,Double Open
Constants,Enumeration,xlDoubleQuote,1,Double Quote
Constants,Enumeration,xlEntireChart,20,Entire Chart
Constants,Enumeration,xlExcelMenus,1,Excel Menus
Constants,Enumeration,xlExtended,3,Extended
Constants,Enumeration,xlFill,5,Fill
Constants,Enumeration,xlFirst,0,First
Constants,Enumeration,xlFloating,5,Floating
Constants,Enumeration,xlFormula,5,Formula
Constants,Enumeration,xlGeneral,1,General
Constants,Enumeration,xlGridline,22,Gridline
Constants,Enumeration,xlIcons,1,Icons
Constants,Enumeration,xlImmediatePane,12,Immediate Pane
Constants,Enumeration,xlInteger,2,Integer
Constants,Enumeration,xlLast,1,Last
Constants,Enumeration,xlLastCell,11,Last Cell
Constants,Enumeration,xlList1,10,List1
Constants,Enumeration,xlList2,11,List2
Constants,Enumeration,xlList3,12,List3
Constants,Enumeration,xlLocalFormat1,15,Local Format1
Constants,Enumeration,xlLocalFormat2,16,Local Format2
Constants,Enumeration,xlLong,3,Long
Constants,Enumeration,xlLotusHelp,2,Lotus Help
Constants,Enumeration,xlMacrosheetCell,7,MacrosheetCell
Constants,Enumeration,xlMixed,2,Mixed
Constants,Enumeration,xlMultiply,4,Multiply
Constants,Enumeration,xlNarrow,1,Narrow
Constants,Enumeration,xlNoDocuments,3,No Documents
Constants,Enumeration,xlOpen,2,Open
Constants,Enumeration,xlOutside,3,Outside
Constants,Enumeration,xlReference,4,Reference
Constants,Enumeration,xlSemiautomatic,2,Semiautomatic
Constants,Enumeration,xlShort,1,Short
Constants,Enumeration,xlSingleQuote,2,Single Quote
Constants,Enumeration,xlStrict,2,Strict
Constants,Enumeration,xlSubtract,3,Subtract
Constants,Enumeration,xlTextBox,16,Text Box
Constants,Enumeration,xlTiled,1,Tiled
Constants,Enumeration,xlTitleBar,8,Title Bar
Constants,Enumeration,xlToolbar,1,Toolbar
Constants,Enumeration,xlVisible,12,Visible
Constants,Enumeration,xlWatchPane,11,Watch Pane
Constants,Enumeration,xlWide,3,Wide
Constants,Enumeration,xlWorkbookTab,6,Workbook Tab
Constants,Enumeration,xlWorksheet4,1,Worksheet4
Constants,Enumeration,xlWorksheetCell,3,Worksheet Cell
Constants,Enumeration,xlWorksheetShort,5,Worksheet Short
Constants,Enumeration,xlAllExceptBorders,7,All Except Borders
Constants,Enumeration,xlLeftToRight,2,Left To Right
Constants,Enumeration,xlTopToBottom,1,Top To Bottom
Constants,Enumeration,xlVeryHidden,2,Very Hidden
Constants,Enumeration,xlDrawingObject,14,Drawing Object
XlAboveBelow,Enumeration,xlAboveAverage,0,Above average
XlAboveBelow,Enumeration,xlBelowAverage,1,Below average
XlAboveBelow,Enumeration,xlEqualAboveAverage,2,Equal above average
XlAboveBelow,Enumeration,xlEqualBelowAverage,3,Equal below average
XlAboveBelow,Enumeration,xlAboveStdDev,4,Above standard deviation
XlAboveBelow,Enumeration,xlBelowStdDev,5,Below standard deviation
XlActionType,Enumeration,xlActionTypeUrl,1,URL
XlActionType,Enumeration,xlActionTypeRowset,16,Rowset
XlActionType,Enumeration,xlActionTypeReport,128,Report
XlActionType,Enumeration,xlActionTypeDrillthrough,256,Drill through
XlAllocation,Enumeration,xlManualAllocation,1,Calculate changes manually.
XlAllocation,Enumeration,xlAutomaticAllocation,2,Calculate changes automatically after each value is changed.
XlAllocationMethod,Enumeration,xlEqualAllocation,1,Use equal allocation.
XlAllocationMethod,Enumeration,xlWeightedAllocation,2,Use weighted allocation.
XlAllocationValue,Enumeration,xlAllocateValue,1,The value entered divided by the number of allocations.
XlAllocationValue,Enumeration,xlAllocateIncrement,2,Increment based on the old value.
XlApplicationInternational,Enumeration,xl24HourClock,33,True if you are using 24-hour time; False if you are using 12-hour time.
XlApplicationInternational,Enumeration,xl4DigitYears,43,True if you are using four-digit years; False if you are using two-digit years.
XlApplicationInternational,Enumeration,xlAlternateArraySeparator,16,Alternate array item separator to be used if the current array separator is the same as the decimal separator.
XlApplicationInternational,Enumeration,xlColumnSeparator,14,Character used to separate columns in array literals.
XlApplicationInternational,Enumeration,xlCountryCode,1,Country/Region version of Microsoft Excel.
XlApplicationInternational,Enumeration,xlCountrySetting,2,Current country/region setting in the Windows Control Panel.
XlApplicationInternational,Enumeration,xlCurrencyBefore,37,True if the currency symbol precedes the currency values; False if it follows them.
XlApplicationInternational,Enumeration,xlCurrencyCode,25,Currency symbol.
XlApplicationInternational,Enumeration,xlCurrencyDigits,27,Number of decimal digits to be used in currency formats.
XlApplicationInternational,Enumeration,xlCurrencyLeadingZeros,40,True if leading zeros are displayed for zero currency values.
XlApplicationInternational,Enumeration,xlCurrencyMinusSign,38,True if you are using a minus sign for negative numbers; False if you are using parentheses.
XlApplicationInternational,Enumeration,xlCurrencyNegative,28,"Currency format for negative currency values: 0 = (symbolx) or (xsymbol), 1 = -symbolx or -xsymbol, 2 = symbol-x or x-symbol, or 3 = symbolx- or xsymbol-, where symbol is the currency symbol of the country or region. Note that the position of the currency symbol is determined by xlCurrencyBefore."
XlApplicationInternational,Enumeration,xlCurrencySpaceBefore,36,True if a space is added before the currency symbol.
XlApplicationInternational,Enumeration,xlCurrencyTrailingZeros,39,True if trailing zeros are displayed for zero currency values.
XlApplicationInternational,Enumeration,xlDateOrder,32,"Order of date elements: 0 = month-day-year, 1 = day-month-year, 2 = year-month-day"
XlApplicationInternational,Enumeration,xlDateSeparator,17,Date separator (/).
XlApplicationInternational,Enumeration,xlDayCode,21,Day symbol (d).
XlApplicationInternational,Enumeration,xlDayLeadingZero,42,True if a leading zero is displayed in days.
XlApplicationInternational,Enumeration,xlDecimalSeparator,3,Decimal separator.
XlApplicationInternational,Enumeration,xlGeneralFormatName,26,Name of the General number format.
XlApplicationInternational,Enumeration,xlHourCode,22,Hour symbol (h).
XlApplicationInternational,Enumeration,xlLeftBrace,12,Character used instead of the left brace ({) in array literals.
XlApplicationInternational,Enumeration,xlLeftBracket,10,Character used instead of the left bracket ([) in R1C1-style relative references.
XlApplicationInternational,Enumeration,xlListSeparator,5,List separator.
XlApplicationInternational,Enumeration,xlLowerCaseColumnLetter,9,Lowercase column letter.
XlApplicationInternational,Enumeration,xlLowerCaseRowLetter,8,Lowercase row letter.
XlApplicationInternational,Enumeration,xlMDY,44,True if the date order is month-day-year for dates displayed in the long form; False if the date order is day-month-year.
XlApplicationInternational,Enumeration,xlMetric,35,True if you are using the metric system; False if you are using the English measurement system.
XlApplicationInternational,Enumeration,xlMinuteCode,23,Minute symbol (m).
XlApplicationInternational,Enumeration,xlMonthCode,20,Month symbol (m).
XlApplicationInternational,Enumeration,xlMonthLeadingZero,41,True if a leading zero is displayed in months (when months are displayed as numbers).
XlApplicationInternational,Enumeration,xlMonthNameChars,30,Always returns three characters for backward compatibility. Abbreviated month names are read from Microsoft Windows and can be any length.
XlApplicationInternational,Enumeration,xlNoncurrencyDigits,29,Number of decimal digits to be used in noncurrency formats.
XlApplicationInternational,Enumeration,xlNonEnglishFunctions,34,True if you are not displaying functions in English.
XlApplicationInternational,Enumeration,xlRightBrace,13,Character used instead of the right brace (}) in array literals.
XlApplicationInternational,Enumeration,xlRightBracket,11,Character used instead of the right bracket (]) in R1C1-style references.
XlApplicationInternational,Enumeration,xlRowSeparator,15,Character used to separate rows in array literals.
XlApplicationInternational,Enumeration,xlSecondCode,24,Second symbol (s).
XlApplicationInternational,Enumeration,xlThousandsSeparator,4,Zero or thousands separator.
XlApplicationInternational,Enumeration,xlTimeLeadingZero,45,True if a leading zero is displayed in times.
XlApplicationInternational,Enumeration,xlTimeSeparator,18,Time separator (:).
XlApplicationInternational,Enumeration,xlUpperCaseColumnLetter,7,Uppercase column letter.
XlApplicationInternational,Enumeration,xlUpperCaseRowLetter,6,Uppercase row letter (for R1C1-style references).
XlApplicationInternational,Enumeration,xlWeekdayNameChars,31,Always returns three characters for backward compatibility. Abbreviated weekday names are read from Microsoft Windows and can be any length.
XlApplicationInternational,Enumeration,xlYearCode,19,Year symbol in number formats (y).
XlApplicationInternational,Enumeration,xlUICultureTag,46,
XlApplyNamesOrder,Enumeration,xlColumnThenRow,2,Columns listed before rows
XlApplyNamesOrder,Enumeration,xlRowThenColumn,1,Rows listed before columns
XlArabicModes,Enumeration,xlArabicNone,0,The spelling checker ignores spelling rules regarding either Arabic words ending with the letter yaa or Arabic words beginning with an alef hamza.
XlArabicModes,Enumeration,xlArabicStrictAlefHamza,1,The spelling checker uses spelling rules regarding Arabic words beginning with an alef hamza.
XlArabicModes,Enumeration,xlArabicStrictFinalYaa,2,The spelling checker uses spelling rules regarding Arabic words ending with the letter yaa.
XlArabicModes,Enumeration,xlArabicBothStrict,3,The spelling checker uses spelling rules regarding both Arabic words ending with the letter yaa and Arabic words beginning with an alef hamza.
XlArrangeStyle,Enumeration,xlArrangeStyleCascade,7,Windows are cascaded.
XlArrangeStyle,Enumeration,xlArrangeStyleHorizontal,-4128,Windows are arranged horizontally.
XlArrangeStyle,Enumeration,xlArrangeStyleTiled,1,Default. Windows are tiled.
XlArrangeStyle,Enumeration,xlArrangeStyleVertical,-4166,Windows are arranged vertically.
XlArrowHeadLength,Enumeration,xlArrowHeadLengthLong,3,Longest arrowhead
XlArrowHeadLength,Enumeration,xlArrowHeadLengthMedium,-4138,Medium-length arrowhead
XlArrowHeadLength,Enumeration,xlArrowHeadLengthShort,1,Shortest arrowhead
XlArrowHeadStyle,Enumeration,xlArrowHeadStyleClosed,3,Small arrowhead with curved edge at connection to line.
XlArrowHeadStyle,Enumeration,xlArrowHeadStyleDoubleClosed,5,Large diamond-shaped arrowhead.
XlArrowHeadStyle,Enumeration,xlArrowHeadStyleDoubleOpen,4,Large arrowhead with curved edge at connection to line.
XlArrowHeadStyle,Enumeration,xlArrowHeadStyleNone,-4142,No arrowhead.
XlArrowHeadStyle,Enumeration,xlArrowHeadStyleOpen,2,Large triangular arrowhead.
XlArrowHeadWidth,Enumeration,xlArrowHeadWidthMedium,-4138,Medium-width arrowhead
XlArrowHeadWidth,Enumeration,xlArrowHeadWidthNarrow,1,Narrowest arrowhead
XlArrowHeadWidth,Enumeration,xlArrowHeadWidthWide,3,Widest arrowhead
XlAutoFillType,Enumeration,xlFillCopy,1,"Copy the values and formats from the source range to the target range, repeating if necessary."
XlAutoFillType,Enumeration,xlFillDays,5,"Extend the names of the days of the week in the source range into the target range. Formats are copied from the source range to the target range, repeating if necessary."
XlAutoFillType,Enumeration,xlFillDefault,0,Excel determines the values and formats used to fill the target range.
XlAutoFillType,Enumeration,xlFillFormats,3,"Copy only the formats from the source range to the target range, repeating if necessary."
XlAutoFillType,Enumeration,xlFillMonths,7,"Extend the names of the months in the source range into the target range. Formats are copied from the source range to the target range, repeating if necessary."
XlAutoFillType,Enumeration,xlFillSeries,2,"Extend the values in the source range into the target range as a series (for example, '1, 2' is extended as '3, 4, 5'). Formats are copied from the source range to the target range, repeating if necessary."
XlAutoFillType,Enumeration,xlFillValues,4,"Copy only the values from the source range to the target range, repeating if necessary."
XlAutoFillType,Enumeration,xlFillWeekdays,6,"Extend the names of the days of the workweek in the source range into the target range. Formats are copied from the source range to the target range, repeating if necessary."
XlAutoFillType,Enumeration,xlFillYears,8,"Extend the years in the source range into the target range. Formats are copied from the source range to the target range, repeating if necessary."
XlAutoFillType,Enumeration,xlGrowthTrend,10,"Extend the numeric values from the source range into the target range, assuming that the relationships between the numbers in the source range are multiplicative (for example, '1, 2,' is extended as '4, 8, 16', assuming that each number is a result of multiplying the previous number by some value). Formats are copied from the source range to the target range, repeating if necessary."
XlAutoFillType,Enumeration,xlLinearTrend,9,"Extend the numeric values from the source range into the target range, assuming that the relationships between the numbers is additive (for example, '1, 2,' is extended as '3, 4, 5', assuming that each number is a result of adding some value to the previous number). Formats are copied from the source range to the target range, repeating if necessary."
XlAutoFillType,Enumeration,xlFlashFill,11,"Extend the values from the source range into the target range based on the detected pattern of previous user actions, repeating if necessary."
XlAutoFilterOperator,Enumeration,xlAnd,1,Logical AND of Criteria1 and Criteria2
XlAutoFilterOperator,Enumeration,xlBottom10Items,4,Lowest-valued items displayed (number of items specified in Criteria1)
XlAutoFilterOperator,Enumeration,xlBottom10Percent,6,Lowest-valued items displayed (percentage specified in Criteria1)
XlAutoFilterOperator,Enumeration,xlOr,2,Logical OR of Criteria1 or Criteria2
XlAutoFilterOperator,Enumeration,xlTop10Items,3,Highest-valued items displayed (number of items specified in Criteria1)
XlAutoFilterOperator,Enumeration,xlTop10Percent,5,Highest-valued items displayed (percentage specified in Criteria1)
XlAutoFilterOperator,Enumeration,xlFilterValues,7,Filter values
XlAutoFilterOperator,Enumeration,xlFilterCellColor,8,Color of the cell
XlAutoFilterOperator,Enumeration,xlFilterFontColor,9,Color of the font
XlAutoFilterOperator,Enumeration,xlFilterIcon,10,Filter icon
XlAutoFilterOperator,Enumeration,xlFilterDynamic,11,Dynamic filter
XlAutoFilterOperator,Enumeration,xlFilterNoFill,12,
XlAutoFilterOperator,Enumeration,xlFilterAutomaticFontColor,13,
XlAutoFilterOperator,Enumeration,xlFilterNoIcon,14,
XlAxisCrosses,Enumeration,xlAxisCrossesAutomatic,-4105,Microsoft Excel sets the axis crossing point.
XlAxisCrosses,Enumeration,xlAxisCrossesCustom,-4114,The CrossesAt property specifies the axis crossing point.
XlAxisCrosses,Enumeration,xlAxisCrossesMaximum,2,The axis crosses at the maximum value.
XlAxisCrosses,Enumeration,xlAxisCrossesMinimum,4,The axis crosses at the minimum value.
XlAxisGroup,Enumeration,xlPrimary,1,Primary axis group
XlAxisGroup,Enumeration,xlSecondary,2,Secondary axis group
XlAxisType,Enumeration,xlCategory,1,Axis displays categories.
XlAxisType,Enumeration,xlSeriesAxis,3,Axis displays data series.
XlAxisType,Enumeration,xlValue,2,Axis displays values.
XlBackground,Enumeration,xlBackgroundAutomatic,-4105,Excel controls the background.
XlBackground,Enumeration,xlBackgroundOpaque,3,Opaque background.
XlBackground,Enumeration,xlBackgroundTransparent,2,Transparent background.
XlBarShape,Enumeration,xlBox,0,Box.
XlBarShape,Enumeration,xlPyramidToPoint,1,"Pyramid, coming to point at value."
XlBarShape,Enumeration,xlPyramidToMax,2,"Pyramid, truncated at value."
XlBarShape,Enumeration,xlCylinder,3,Cylinder.
XlBarShape,Enumeration,xlConeToPoint,4,"Cone, coming to point at value."
XlBarShape,Enumeration,xlConeToMax,5,"Cone, truncated at value."
XlBinsType,Enumeration,xlBinsTypeAutomatic,0,Sets bins type automatically.
XlBinsType,Enumeration,xlBinsTypeCategorical,1,Sets bins type by category.
XlBinsType,Enumeration,xlBinsTypeManual,2,Sets bins type manually.
XlBinsType,Enumeration,xlBinsTypeBinSize,3,Sets bins type by size.
XlBinsType,Enumeration,xlBinsTypeBinCount,4,Sets bins type by count.
XlBordersIndex,Enumeration,xlInsideHorizontal,12,Horizontal borders for all cells in the range except borders on the outside of the range.
XlBordersIndex,Enumeration,xlInsideVertical,11,Vertical borders for all the cells in the range except borders on the outside of the range.
XlBordersIndex,Enumeration,xlDiagonalDown,5,Border running from the upper-left corner to the lower-right of each cell in the range.
XlBordersIndex,Enumeration,xlDiagonalUp,6,Border running from the lower-left corner to the upper-right of each cell in the range.
XlBordersIndex,Enumeration,xlEdgeBottom,9,Border at the bottom of the range.
XlBordersIndex,Enumeration,xlEdgeLeft,7,Border at the left edge of the range.
XlBordersIndex,Enumeration,xlEdgeRight,10,Border at the right edge of the range.
XlBordersIndex,Enumeration,xlEdgeTop,8,Border at the top of the range.
XlBorderWeight,Enumeration,xlHairline,1,Hairline (thinnest border).
XlBorderWeight,Enumeration,xlMedium,-4138,Medium.
XlBorderWeight,Enumeration,xlThick,4,Thick (widest border).
XlBorderWeight,Enumeration,xlThin,2,Thin.
XlBuiltInDialog,Enumeration,xlDialogOpen,1,Open dialog box
XlBuiltInDialog,Enumeration,xlDialogOpenLinks,2,Open Links dialog box
XlBuiltInDialog,Enumeration,xlDialogSaveAs,5,SaveAs dialog box
XlBuiltInDialog,Enumeration,xlDialogFileDelete,6,File Delete dialog box
XlBuiltInDialog,Enumeration,xlDialogPageSetup,7,Page Setup dialog box
XlBuiltInDialog,Enumeration,xlDialogPrint,8,Print dialog box
XlBuiltInDialog,Enumeration,xlDialogPrinterSetup,9,Printer Setup dialog box
XlBuiltInDialog,Enumeration,xlDialogArrangeAll,12,Arrange All dialog box
XlBuiltInDialog,Enumeration,xlDialogWindowSize,13,Window Size dialog box
XlBuiltInDialog,Enumeration,xlDialogWindowMove,14,Window Move dialog box
XlBuiltInDialog,Enumeration,xlDialogRun,17,Run dialog box
XlBuiltInDialog,Enumeration,xlDialogSetPrintTitles,23,Set Print Titles dialog box
XlBuiltInDialog,Enumeration,xlDialogFont,26,Font dialog box
XlBuiltInDialog,Enumeration,xlDialogDisplay,27,Display dialog box
XlBuiltInDialog,Enumeration,xlDialogProtectDocument,28,Protect Document dialog box
XlBuiltInDialog,Enumeration,xlDialogCalculation,32,Calculation dialog box
XlBuiltInDialog,Enumeration,xlDialogExtract,35,Extract dialog box
XlBuiltInDialog,Enumeration,xlDialogDataDelete,36,Data Delete dialog box
XlBuiltInDialog,Enumeration,xlDialogSort,39,Sort dialog box
XlBuiltInDialog,Enumeration,xlDialogDataSeries,40,Data Series dialog box
XlBuiltInDialog,Enumeration,xlDialogTable,41,Table dialog box
XlBuiltInDialog,Enumeration,xlDialogFormatNumber,42,Format Number dialog box
XlBuiltInDialog,Enumeration,xlDialogAlignment,43,Alignment dialog box
XlBuiltInDialog,Enumeration,xlDialogStyle,44,Style dialog box
XlBuiltInDialog,Enumeration,xlDialogBorder,45,Border dialog box
XlBuiltInDialog,Enumeration,xlDialogCellProtection,46,Cell Protection dialog box
XlBuiltInDialog,Enumeration,xlDialogColumnWidth,47,Column Width dialog box
XlBuiltInDialog,Enumeration,xlDialogClear,52,Clear dialog box
XlBuiltInDialog,Enumeration,xlDialogPasteSpecial,53,Paste Special dialog box
XlBuiltInDialog,Enumeration,xlDialogEditDelete,54,Edit Delete dialog box
XlBuiltInDialog,Enumeration,xlDialogInsert,55,Insert dialog box
XlBuiltInDialog,Enumeration,xlDialogPasteNames,58,Paste Names dialog box
XlBuiltInDialog,Enumeration,xlDialogDefineName,61,Define Name dialog box
XlBuiltInDialog,Enumeration,xlDialogCreateNames,62,Create Names dialog box
XlBuiltInDialog,Enumeration,xlDialogFormulaGoto,63,Formula Goto dialog box
XlBuiltInDialog,Enumeration,xlDialogFormulaFind,64,Formula Find dialog box
XlBuiltInDialog,Enumeration,xlDialogGalleryArea,67,Gallery Area dialog box
XlBuiltInDialog,Enumeration,xlDialogGalleryBar,68,Gallery Bar dialog box
XlBuiltInDialog,Enumeration,xlDialogGalleryColumn,69,Gallery Column dialog box
XlBuiltInDialog,Enumeration,xlDialogGalleryLine,70,Gallery Line dialog box
XlBuiltInDialog,Enumeration,xlDialogGalleryPie,71,Gallery Pie dialog box
XlBuiltInDialog,Enumeration,xlDialogGalleryScatter,72,Gallery Scatter dialog box
XlBuiltInDialog,Enumeration,xlDialogCombination,73,Combination dialog box
XlBuiltInDialog,Enumeration,xlDialogGridlines,76,Gridlines dialog box
XlBuiltInDialog,Enumeration,xlDialogAxes,78,Axes dialog box
XlBuiltInDialog,Enumeration,xlDialogAttachText,80,Attach Text dialog box
XlBuiltInDialog,Enumeration,xlDialogPatterns,84,Patterns dialog box
XlBuiltInDialog,Enumeration,xlDialogMainChart,85,Main Chart dialog box
XlBuiltInDialog,Enumeration,xlDialogOverlay,86,Overlay dialog box
XlBuiltInDialog,Enumeration,xlDialogScale,87,Scale dialog box
XlBuiltInDialog,Enumeration,xlDialogFormatLegend,88,Format Legend dialog box
XlBuiltInDialog,Enumeration,xlDialogFormatText,89,Format Text dialog box
XlBuiltInDialog,Enumeration,xlDialogParse,91,Parse dialog box
XlBuiltInDialog,Enumeration,xlDialogUnhide,94,Unhide dialog box
XlBuiltInDialog,Enumeration,xlDialogWorkspace,95,Workspace dialog box
XlBuiltInDialog,Enumeration,xlDialogActivate,103,Activate dialog box
XlBuiltInDialog,Enumeration,xlDialogCopyPicture,108,Copy Picture dialog box
XlBuiltInDialog,Enumeration,xlDialogDeleteName,110,Delete Name dialog box
XlBuiltInDialog,Enumeration,xlDialogDeleteFormat,111,Delete Format dialog box
XlBuiltInDialog,Enumeration,xlDialogNew,119,New dialog box
XlBuiltInDialog,Enumeration,xlDialogRowHeight,127,Row Height dialog box
XlBuiltInDialog,Enumeration,xlDialogFormatMove,128,Format Move dialog box
XlBuiltInDialog,Enumeration,xlDialogFormatSize,129,Format Size dialog box
XlBuiltInDialog,Enumeration,xlDialogFormulaReplace,130,Formula Replace dialog box
XlBuiltInDialog,Enumeration,xlDialogSelectSpecial,132,Select Special dialog box
XlBuiltInDialog,Enumeration,xlDialogApplyNames,133,Apply Names dialog box
XlBuiltInDialog,Enumeration,xlDialogReplaceFont,134,Replace Font dialog box
XlBuiltInDialog,Enumeration,xlDialogSplit,137,Split dialog box
XlBuiltInDialog,Enumeration,xlDialogOutline,142,Outline dialog box
XlBuiltInDialog,Enumeration,xlDialogSaveWorkbook,145,Save Workbook dialog box
XlBuiltInDialog,Enumeration,xlDialogCopyChart,147,Copy Chart dialog box
XlBuiltInDialog,Enumeration,xlDialogFormatFont,150,Format Font dialog box
XlBuiltInDialog,Enumeration,xlDialogNote,154,Note dialog box
XlBuiltInDialog,Enumeration,xlDialogSetUpdateStatus,159,Set Update Status dialog box
XlBuiltInDialog,Enumeration,xlDialogColorPalette,161,Color Palette dialog box
XlBuiltInDialog,Enumeration,xlDialogChangeLink,166,Change Link dialog box
XlBuiltInDialog,Enumeration,xlDialogAppMove,170,AppMove dialog box
XlBuiltInDialog,Enumeration,xlDialogAppSize,171,AppSize dialog box
XlBuiltInDialog,Enumeration,xlDialogMainChartType,185,Main Chart Type dialog box
XlBuiltInDialog,Enumeration,xlDialogOverlayChartType,186,Overlay ChartType dialog box
XlBuiltInDialog,Enumeration,xlDialogOpenMail,188,Open Mail dialog box
XlBuiltInDialog,Enumeration,xlDialogSendMail,189,Send Mail dialog box
