Owner,Kind,Constant,Value,Description
AcPrintPaperBin,Enumeration,acPRBNEnvManual,6,"Use envelopes from the envelope feeder, but wait for manual insertion."
AcPrintPaperBin,Enumeration,acPRBNAuto,7,(Default) Use paper from the current default bin.
AcPrintPaperBin,Enumeration,acPRBNTractor,8,Use paper from the tractor feeder.
AcPrintPaperBin,Enumeration,acPRBNSmallFmt,9,Use paper from the small paper feeder.
AcPrintPaperBin,Enumeration,acPRBNLargeFmt,10,Use paper from the large paper bin.
AcPrintPaperBin,Enumeration,acPRBNLargeCapacity,11,Use paper from the large capacity feeder.
AcPrintPaperBin,Enumeration,acPRBNCassette,14,Use paper from the attached cassette cartridge.
AcPrintPaperBin,Enumeration,acPRBNFormSource,15,Use paper from the forms bin.
AcPrintPaperSize,Enumeration,acPRPSLetter,1,Letter (8-1/2 in. x 11 in.)
AcPrintPaperSize,Enumeration,acPRPSLetterSmall,2,Letter Small (8-1/2 in. x 11 in.)
AcPrintPaperSize,Enumeration,acPRPSTabloid,3,Tabloid (11 in. x 17 in.)
AcPrintPaperSize,Enumeration,acPRPSLedger,4,Ledger (17 in. x 11 in.)
AcPrintPaperSize,Enumeration,acPRPSLegal,5,Legal (8-1/2 in. x 14 in.)
AcPrintPaperSize,Enumeration,acPRPSStatement,6,Statement (5-1/2 in. x 8-1/2 in.)
AcPrintPaperSize,Enumeration,acPRPSExecutive,7,Executive (7-1/2 in. x 10-1/2 in.)
AcPrintPaperSize,Enumeration,acPRPSA3,8,A3 (297 mm x 420 mm)
AcPrintPaperSize,Enumeration,acPRPSA4,9,A4 (210 mm x 297 mm)
AcPrintPaperSize,Enumeration,acPRPSA4Small,10,A4 Small (210 mm x 297 mm)
AcPrintPaperSize,Enumeration,acPRPSA5,11,A5 (148 mm x 210 mm)
AcPrintPaperSize,Enumeration,acPRPSB4,12,B4 (250 mm x 354 mm)
AcPrintPaperSize,Enumeration,acPRPSB5,13,B5 (148 mm x 210 mm)
AcPrintPaperSize,Enumeration,acPRPSFolio,14,Folio (8-1/2 in. x 13 in.)
AcPrintPaperSize,Enumeration,acPRPSQuarto,15,Quarto (215 mm x 275 mm)
AcPrintPaperSize,Enumeration,acPRPS10x14,16,10 x 14 in.
AcPrintPaperSize,Enumeration,acPRPS11x17,17,11 x 17 in.
AcPrintPaperSize,Enumeration,acPRPSNote,18,Note (8-1/2 in. x 11 in.)
AcPrintPaperSize,Enumeration,acPRPSEnv9,19,Envelope #9 (3-7/8 in. x 8-7/8 in.)
AcPrintPaperSize,Enumeration,acPRPSEnv10,20,Envelope #10 (4-1/8 in. x 9-1/2 in.)
AcPrintPaperSize,Enumeration,acPRPSEnv11,21,Envelope #11 (4-1/2 in. x 10-3/8 in.)
AcPrintPaperSize,Enumeration,acPRPSEnv12,22,Envelope #12 (4-1/2 in. x 11 in.)
AcPrintPaperSize,Enumeration,acPRPSEnv14,23,Envelope #14 (5 in. x 11-1/2 in.)
AcPrintPaperSize,Enumeration,acPRPSCSheet,24,C size sheet
AcPrintPaperSize,Enumeration,acPRPSDSheet,25,D size sheet
AcPrintPaperSize,Enumeration,acPRPSESheet,26,E size sheet
AcPrintPaperSize,Enumeration,acPRPSEnvDL,27,Envelope DL (110 mm x 220 mm)
AcPrintPaperSize,Enumeration,acPRPSEnvC3,29,Envelope C3 (324 mm x 458 mm)
AcPrintPaperSize,Enumeration,acPRPSEnvC4,30,Envelope C4 (229 mm x 324 mm)
AcPrintPaperSize,Enumeration,acPRPSEnvC5,28,Envelope C5 (162 mm x 229 mm)
AcPrintPaperSize,Enumeration,acPRPSEnvC6,31,Envelope C6 (114 mm x 162 mm)
AcPrintPaperSize,Enumeration,acPRPSEnvC65,32,Envelope C65 (114 mm x 229 mm)
AcPrintPaperSize,Enumeration,acPRPSEnvB4,33,Envelope B4 (250 mm x 353 mm)
AcPrintPaperSize,Enumeration,acPRPSEnvB5,34,Envelope B5 (176 mm x 250 mm)
AcPrintPaperSize,Enumeration,acPRPSEnvB6,35,Envelope B6 (176 mm x 125 mm)
AcPrintPaperSize,Enumeration,acPRPSEnvItaly,36,Italian envelope (110 mm x 230 mm)
AcPrintPaperSize,Enumeration,acPRPSEnvMonarch,37,Monarch envelope (3-7/8 in. x 7-1/2 in.)
AcPrintPaperSize,Enumeration,acPRPSEnvPersonal,38,Envelope (3-5/8 in. x 6-1/2 in.)
AcPrintPaperSize,Enumeration,acPRPSFanfoldUS,39,U.S. Standard Fanfold (14-7/8 in. x 11 in.)
AcPrintPaperSize,Enumeration,acPRPSFanfoldStdGerman,40,German Standard Fanfold (8-1/2 in. x 12 in.)
AcPrintPaperSize,Enumeration,acPRPSFanfoldLglGerman,41,German Legal Fanfold (8-1/2 in. x 13 in.)
AcPrintPaperSize,Enumeration,acPRPSUser,256,User-defined
AcPrintQuality,Enumeration,acHigh,0,(Default) High quality
AcPrintQuality,Enumeration,acMedium,1,Medium quality
AcPrintQuality,Enumeration,acLow,2,Low quality
AcPrintQuality,Enumeration,acDraft,3,Draft quality
AcPrintRange,Enumeration,acPrintAll,0,Prints all of the object.
AcPrintRange,Enumeration,acSelection,1,Prints the selected part of the object.
AcPrintRange,Enumeration,acPages,2,A specific range of pages will be printed. Use the PageFrom and PageTo arguments to specify the range of pages to print.
AcProjectType,Enumeration,acNull,0,
AcProjectType,Enumeration,acADP,1,The current project is a Microsoft Access project.
AcProjectType,Enumeration,acMDB,2,The current project is a Microsoft Access database.
AcProperty,Enumeration,acPropertyEnabled,0,Set the Enabled property.
AcProperty,Enumeration,acPropertyVisible,1,Set the Visible property.
AcProperty,Enumeration,acPropertyLocked,2,Set the Locked property.
AcProperty,Enumeration,acPropertyLeft,3,Set the Left property.
AcProperty,Enumeration,acPropertyTop,4,Set the Top property.
AcProperty,Enumeration,acPropertyWidth,5,Set the Width property.
AcProperty,Enumeration,acPropertyHeight,6,Set the Height property.
AcProperty,Enumeration,acPropertyForeColor,7,Set the ForeColor property.
AcProperty,Enumeration,acPropertyBackColor,8,Set the BackColor property.
AcProperty,Enumeration,acPropertyCaption,9,Set the Caption property.
AcProperty,Enumeration,acPropertyValue,10,Set the Value property.
AcQuitOption,Enumeration,acQuitPrompt,0,Displays a dialog box that asks whether you want to save any database objects that have been changed but not saved.
AcQuitOption,Enumeration,acQuitSaveAll,1,(Default) Saves all objects without displaying a dialog box.
AcQuitOption,Enumeration,acQuitSaveNone,2,Quits Microsoft Access without saving any objects.
AcRecord,Enumeration,acPrevious,0,Make the previous record the current record.
AcRecord,Enumeration,acNext,1,Make the next record the current record.
AcRecord,Enumeration,acFirst,2,Make the first record the current record.
AcRecord,Enumeration,acLast,3,Make the last record the current record.
AcRecord,Enumeration,acGoTo,4,Make the specified record the current record.
AcRecord,Enumeration,acNewRec,5,Make a new record the current record.
AcResourceType,Enumeration,acResourceTheme,0,Office theme.
AcResourceType,Enumeration,acResourceImage,1,Image.
AcSearchDirection,Enumeration,acUp,0,Search all records above the current record.
AcSearchDirection,Enumeration,acDown,1,Search all records below the current record.
AcSearchDirection,Enumeration,acSearchAll,2,Search all records.
AcSection,Enumeration,acDetail,0,(Default) Detail section
AcSection,Enumeration,acHeader,1,Form or report header
AcSection,Enumeration,acFooter,2,Form or report footer
AcSection,Enumeration,acPageHeader,3,Page header
AcSection,Enumeration,acPageFooter,4,Page footer
AcSection,Enumeration,acGroupLevel1Header,5,Group-level 1 header (reports only)
AcSection,Enumeration,acGroupLevel1Footer,6,Group-level 1 footer (reports only)
AcSection,Enumeration,acGroupLevel2Header,7,Group-level 2 header (reports only)
AcSection,Enumeration,acGroupLevel2Footer,8,Group-level 2 footer (reports only)
AcSendObjectType,Enumeration,acSendNoObject,-1,(Default) Don't send a database object.
AcSendObjectType,Enumeration,acSendTable,0,Send a Table.
AcSendObjectType,Enumeration,acSendQuery,1,Send a Query.
AcSendObjectType,Enumeration,acSendForm,2,Send a Form.
AcSendObjectType,Enumeration,acSendReport,3,Send a Report.
AcSendObjectType,Enumeration,acSendModule,5,Send a Module.
AcSeparatorCharacters,Enumeration,acSeparatorCharactersSystemSeparator,0,The List separator setting in the Regional and Language Options in the Windows Control Panel is used as the separator character.
AcSeparatorCharacters,Enumeration,acSeparatorCharactersNewLine,1,Each value appears on its own line.
AcSeparatorCharacters,Enumeration,acSeparatorCharactersSemiColon,2,A semicolon (;) is used as the separator character.
AcSeparatorCharacters,Enumeration,acSeparatorCharactersComma,3,"A comma (,) is used as the separator character."
AcSharePointListTransferType,Enumeration,acImportSharePointList,0,Import the SharePoint list.
AcSharePointListTransferType,Enumeration,acLinkSharePointList,1,Link to the SharePoint list.
AcShowToolbar,Enumeration,acToolbarYes,0,Display the toolbar.
AcShowToolbar,Enumeration,acToolbarWhereApprop,1,Display the toolbar while in the appropriate view.
AcShowToolbar,Enumeration,acToolbarNo,2,Hide the toolbar.
AcSortOrderType,Enumeration,acSortOrderTypeNone,0,None
AcSortOrderType,Enumeration,acSortOrderTypeAscending,1,Ascending
AcSortOrderType,Enumeration,acSortOrderTypeDescending,2,Descending
AcSplitFormDatasheet,Enumeration,acDatasheetAllowEdits,0,The user can edit the contents of the datasheet.
AcSplitFormDatasheet,Enumeration,acDatasheetReadOnly,1,The user cannot edit the contents of the datasheet.
AcSplitFormOrientation,Enumeration,acDatasheetOnTop,0,The datasheet is displayed above the form.
AcSplitFormOrientation,Enumeration,acDatasheetOnBottom,1,The datasheet is displayed below the form.
AcSplitFormOrientation,Enumeration,acDatasheetOnLeft,2,The datasheet is displayed to the left of the form.
AcSplitFormOrientation,Enumeration,acDatasheetOnRight,3,The datasheet is displayed to the right of the form.
AcSplitFormPrinting,Enumeration,acFormOnly,0,The contents of the form are printed.
AcSplitFormPrinting,Enumeration,acGridOnly,1,The contents of the datasheet are printed.
AcSpreadSheetType,Enumeration,acSpreadsheetTypeExcel3,0,Microsoft Excel 3.0 format
AcSpreadSheetType,Enumeration,acSpreadsheetTypeExcel5,5,Microsoft Excel 5.0 format
AcSpreadSheetType,Enumeration,acSpreadsheetTypeExcel7,5,Microsoft Excel 95 format
AcSpreadSheetType,Enumeration,acSpreadsheetTypeExcel4,6,Microsoft Excel 4.0 format
AcSpreadSheetType,Enumeration,acSpreadsheetTypeExcel8,8,Microsoft Excel 97 format
AcSpreadSheetType,Enumeration,acSpreadsheetTypeExcel9,8,Microsoft Excel 2000 format
AcSpreadSheetType,Enumeration,acSpreadsheetTypeExcel12,9,Microsoft Excel 2010 format
AcSpreadSheetType,Enumeration,acSpreadsheetTypeExcel12Xml,10,"Microsoft Excel 2010/2013/2016 XML format (.xlsx, .xlsm, .xlsb)"
AcSysCmdAction,Enumeration,acSysCmdInitMeter,1,Initializes the progress meter. You must specify the argument1 and argument2 arguments when you use this action.
AcSysCmdAction,Enumeration,acSysCmdUpdateMeter,2,Updates the progress meter with the specified value. You must specify the text argument when you use this action.
AcSysCmdAction,Enumeration,acSysCmdRemoveMeter,3,Removes the progress meter.
AcSysCmdAction,Enumeration,acSysCmdSetStatus,4,Sets the status bar text to the text argument.
AcSysCmdAction,Enumeration,acSysCmdClearStatus,5,Provides information on the state of a database object.
AcSysCmdAction,Enumeration,acSysCmdRuntime,6,Returns True (1) if a run-time version of Microsoft Access is running.
AcSysCmdAction,Enumeration,acSysCmdAccessVer,7,Returns the version number of Microsoft Access.
AcSysCmdAction,Enumeration,acSysCmdIniFile,8,Returns the name of the .ini file associated with Microsoft Access.
AcSysCmdAction,Enumeration,acSysCmdAccessDir,9,Returns the name of the directory where Msaccess.exe is located.
AcSysCmdAction,Enumeration,acSysCmdGetObjectState,10,Returns the state of the specified database object. You must specify argument1 and argument2 when you use this action value.
AcSysCmdAction,Enumeration,acSysCmdClearHelpTopic,11,Resets default help topic.
AcSysCmdAction,Enumeration,acSysCmdProfile,12,Returns the \/profile setting specified by the user when starting Microsoft Access from the command line.
AcSysCmdAction,Enumeration,acSysCmdGetWorkgroupFile,13,Returns the path to the workgroup file (System.mdw).
AcSysCmdAction,Enumeration,acSysCmdCompile,603,Compiles the Visual Basic code modules in the current database. Equivalent to the Debug > Compile menu command.
AcSysCmdAction,Enumeration,acSysCmdGetMsoBuildNumber,715,"Returns the build number of the shared MSO component as a Long. This is the same value returned by Application.Build, and it may differ from the Access application build. Use acSysCmdGetBuildNumber (725) in new code to get the Access build number."
AcSysCmdAction,Enumeration,acSysCmdGetFullVersion,720,"Returns a display string containing version, build, channel, and bitness (for example, ""Microsoft Access (Version 2601) Build 16.0.19628.20000 Current Channel 64-bit""). Version 2604 and later."
AcSysCmdAction,Enumeration,acSysCmdGetVersion,721,"Returns the short YYMM marketing version (for example, ""2601""). Version 2604 and later."
AcSysCmdAction,Enumeration,acSysCmdGetFullBuildNumber,722,"Returns the full four-part build string (for example, ""16.0.19916.30000""). Version 2604 and later."
AcSysCmdAction,Enumeration,acSysCmdGetChannelName,723,"Returns the update channel name (for example, ""Current Channel"", ""Monthly Enterprise Channel"", or ""LTSC 2024""). Version 2604 and later."
AcSysCmdAction,Enumeration,acSysCmdGetBitness,724,"Returns ""32-bit"" or ""64-bit"" as a string matching the bitness of the running binary. Version 2604 and later."
AcSysCmdAction,Enumeration,acSysCmdGetBuildNumber,725,"Returns the major build number (for example, 19916) as a Long. Version 2604 and later."
AcTextFormat,Enumeration,acTextFormatPlain,0,(Default) Plain text is displayed.
AcTextFormat,Enumeration,acTextFormatHTMLRichText,1,Rich text can be displayed.
AcTextTransferType,Enumeration,acImportDelim,0,Import Delimited
AcTextTransferType,Enumeration,acImportFixed,1,Import Fixed Width
AcTextTransferType,Enumeration,acExportDelim,2,Export Delimited
AcTextTransferType,Enumeration,acExportFixed,3,Export Fixed Width
AcTextTransferType,Enumeration,acExportMerge,4,Export Microsoft Word Merge
AcTextTransferType,Enumeration,acLinkDelim,5,Link Delimited
AcTextTransferType,Enumeration,acLinkFixed,6,Link Fixed Width
AcTextTransferType,Enumeration,acImportHTML,7,Import HTML
AcTextTransferType,Enumeration,acExportHTML,8,Export HTML
AcTextTransferType,Enumeration,acLinkHTML,9,Link HTML
AcTransformXMLScriptOption,Enumeration,acEnableScript,0,The script is enabled.
AcTransformXMLScriptOption,Enumeration,acPromptScript,1,The user is prompted to disable or enable the script.
AcTransformXMLScriptOption,Enumeration,acDisableScript,2,The script is disabled.
AcTrendlineOptions,Enumeration,acTrendlineNone,0,None
AcTrendlineOptions,Enumeration,acTrendlineLinear,1,Linear
AcTrendlineOptions,Enumeration,acTrendlineExponential,2,Exponential
AcTrendlineOptions,Enumeration,acTrendlineLogarithmic,3,Logarithmic
AcTrendlineOptions,Enumeration,acTrendlinePolynomial,4,Polynomial
AcTrendlineOptions,Enumeration,acTrendlinePower,5,Power
AcTrendlineOptions,Enumeration,acTrendlineMovingAverage,6,Moving Average
AcValueAxis,Enumeration,acPrimaryAxis,0,Primary axis
AcValueAxis,Enumeration,acSecondaryAxis,1,Secondary axis
AcVerticalAnchor,Enumeration,acVerticalAnchorTop,0,The control is anchored at the top of its layout.
AcVerticalAnchor,Enumeration,acVerticalAnchorBottom,1,The control is anchored at the bottom of its layout.
AcVerticalAnchor,Enumeration,acVerticalAnchorBoth,2,The control is stretched vertically across its layout.
AcView,Enumeration,acViewNormal,0,(Default) Normal view
AcView,Enumeration,acViewDesign,1,Design view
AcView,Enumeration,acViewPreview,2,Print Preview
AcView,Enumeration,acViewPivotTable,3,PivotTable view
AcView,Enumeration,acViewPivotChart,4,PivotChart view
AcView,Enumeration,acViewReport,5,Report view
AcView,Enumeration,acViewLayout,6,Layout view
AcView,Enumeration,acViewSql,7,
AcWebBrowserScrollBars,Enumeration,acScrollAuto,0,Scroll bars are displayed if the current page in the control is too large to be displayed in its entirely.
AcWebBrowserScrollBars,Enumeration,acScrollYes,1,Scroll bars are displayed.
AcWebBrowserScrollBars,Enumeration,acScrollNo,2,Scroll bars are not displayed.
AcWebBrowserState,Enumeration,acUnintialized,0,
AcWebBrowserState,Enumeration,acLoading,1,The web browser control is loading a new document.
AcWebBrowserState,Enumeration,acLoaded,2,"The web browser control has loaded and initialized the new document, but has not yet received all the document data."
AcWebBrowserState,Enumeration,acInteractive,3,"The web browser control has loaded enough of the document to allow limited user interaction, such as choosing hyperlinks that have been displayed."
AcWebBrowserState,Enumeration,acComplete,4,The web browser control has finished loading the new document and all its contents.
AcWebUserDisplay,Enumeration,acWebUserID,0,The current user's member ID.
AcWebUserDisplay,Enumeration,acWebUserName,1,The current user's display name.
AcWebUserDisplay,Enumeration,acWebUserLoginName,2,The current user's login name.
AcWebUserDisplay,Enumeration,acWebUserEmail,3,The current user's email address.
AcWebUserGroupsDisplay,Enumeration,acWebUserGroupID,0,The identifiers of the groups.
AcWebUserGroupsDisplay,Enumeration,acWebUserGroupName,1,The names of the groups.
AcWindowMode,Enumeration,acWindowNormal,0,(Default) The form or report opens in the mode set by its properties.
AcWindowMode,Enumeration,acHidden,1,The form or report is hidden.
AcWindowMode,Enumeration,acIcon,2,The form or report opens minimized in the Windows taskbar.
AcWindowMode,Enumeration,acDialog,3,The form or report's Modal and PopUp properties are set to Yes.
AcWordCloudShape,Enumeration,acWordCloudRectangle,0,Rectangle
AcWordCloudShape,Enumeration,acWordCloudOval,1,Oval
AcWordCloudShape,Enumeration,acWordCloudHeart,2,Heart
AcWordCloudWordOrientation,Enumeration,acWordCloudHorizontalVertical,0,Horizontal and Vertical
AcWordCloudWordOrientation,Enumeration,acWordCloudHorizontal,1,Horizontal
AcWordCloudWordOrientation,Enumeration,acWordCloudVertical,2,Vertical
Constants,Module,acDataErrContinue,0,
Constants,Module,acDataErrDisplay,1,
Constants,Module,acDataErrAdded,2,
Constants,Module,acDeleteOK,0,
Constants,Module,acDeleteCancel,1,
Constants,Module,acDeleteUserCancel,2,
Constants,Module,acObjStateOpen,1,
Constants,Module,acObjStateNew,4,
Constants,Module,acObjStateDirty,2,
Constants,Module,acLBInitialize,0,
Constants,Module,acLBOpen,1,
Constants,Module,acLBGetRowCount,3,
Constants,Module,acLBGetColumnCount,4,
Constants,Module,acLBGetColumnWidth,5,
Constants,Module,acLBGetValue,6,
Constants,Module,acLBGetFormat,7,
Constants,Module,acLBClose,8,
Constants,Module,acLBEnd,9,
Constants,Module,acPrompt,0,
Constants,Module,acSave,1,
Constants,Module,acExit,2,
Constants,Module,acOLEEither,2,
Constants,Module,acOLECreateEmbed,0,
Constants,Module,acOLECreateNew,0,
Constants,Module,acOLECreateLink,1,
Constants,Module,acOLECreateFromFile,1,
Constants,Module,acOLECopy,4,
Constants,Module,acOLEPaste,5,
Constants,Module,acOLEUpdate,6,
Constants,Module,acOLEActivate,7,
Constants,Module,acOLEClose,9,
Constants,Module,acOLEDelete,10,
Constants,Module,acOLEInsertObjDlg,14,
Constants,Module,acOLEPasteSpecialDlg,15,
Constants,Module,acOLEFetchVerbs,17,
Constants,Module,acOLEDisplayContent,0,
Constants,Module,acOLEDisplayIcon,1,
Constants,Module,acOLELinked,0,
Constants,Module,acOLEEmbedded,1,
Constants,Module,acOLENone,3,
Constants,Module,acOLESizeClip,0,
Constants,Module,acOLESizeStretch,1,
Constants,Module,acOLESizeAutoSize,2,
Constants,Module,acOLESizeZoom,3,
Constants,Module,acOLEUpdateAutomatic,0,
Constants,Module,acOLEUpdateFrozen,1,
Constants,Module,acOLEUpdateManual,2,
Constants,Module,acOLEActivateManual,0,
Constants,Module,acOLEActivateGetFocus,1,
Constants,Module,acOLEActivateDoubleClick,2,
Constants,Module,acOLEVerbPrimary,0,
Constants,Module,acOLEVerbShow,-1,
Constants,Module,acOLEVerbOpen,-2,
Constants,Module,acOLEVerbHide,-3,
Constants,Module,acOLEVerbInPlaceUIActivate,-4,
Constants,Module,acOLEVerbInPlaceActivate,-5,
Constants,Module,acMenuVer1X,11,
Constants,Module,acMenuVer20,20,
Constants,Module,acMenuVer70,70,
Constants,Module,acFormBar,0,
Constants,Module,acFile,0,
Constants,Module,acEditMenu,1,
Constants,Module,acRecordsMenu,5,
Constants,Module,acNew,0,
Constants,Module,acSaveForm,4,
Constants,Module,acSaveFormAs,5,
Constants,Module,acSaveRecord,4,
Constants,Module,acUndo,0,
Constants,Module,acCut,1,
Constants,Module,acCopy,2,
Constants,Module,acPaste,3,
Constants,Module,acDelete,6,
Constants,Module,acSelectRecord,8,
Constants,Module,acSelectAllRecords,9,
Constants,Module,acObject,14,
Constants,Module,acRefresh,5,
Constants,Module,acObjectVerb,0,
Constants,Module,acObjectUpdate,3,
Constants,Module,acFormatRTF,"""Rich Text Format (*.rtf)""",
Constants,Module,acFormatXLS,"""Microsoft Excel (*.xls)""",
Constants,Module,acFormatTXT,"""MS-DOS Text (*.txt)""",
Constants,Module,acFormatHTML,"""HTML (*.html)""",
Constants,Module,acFormatSNP,"""Snapshot Format (*.snp)""",
Constants,Module,acFormatPDF,"""PDF Format (*.pdf)""",
Constants,Module,acFormatXPS,"""XPS Format (*.xps)""",
Constants,Module,acFormatXLSB,"""Microsoft Excel Binary Workbook (*.xlsb)""",
Constants,Module,acFormatXLSX,"""Microsoft Excel Workbook (*.xlsx)""",
Constants,Module,acSecFrmRptReadDef,4,
Constants,Module,acSecFrmRptWriteDef,65548,
Constants,Module,acSecFrmRptExecute,256,
Constants,Module,acSecMacReadDef,10,
Constants,Module,acSecMacWriteDef,65542,
Constants,Module,acSecMacExecute,8,
Constants,Module,acSecModReadDef,2,
Constants,Module,acSecModWriteDef,65542,
Constants,Module,acMenuUngray,0,
Constants,Module,acMenuGray,1,
Constants,Module,acMenuUncheck,2,
Constants,Module,acMenuCheck,3,
Constants,Module,acEffectNormal,0,
Constants,Module,acEffectRaised,1,
Constants,Module,acEffectSunken,2,
Constants,Module,acEffectEtched,3,
Constants,Module,acEffectShadow,4,
Constants,Module,acEffectChisel,5,
Constants,Module,acGridlinesNone,0,
Constants,Module,acGridlinesHoriz,1,
Constants,Module,acGridlinesVert,2,
Constants,Module,acGridlinesBoth,3,
Constants,Module,acGridlinesBothV2,-1,
Constants,Module,acFilterByForm,0,
Constants,Module,acFilterAdvanced,1,
Constants,Module,acServerFilterByForm,2,
Constants,Module,acShowAllRecords,0,
Constants,Module,acApplyFilter,1,
Constants,Module,acCloseFilterWindow,2,
Constants,Module,acApplyServerFilter,3,
Constants,Module,acCloseServerFilterWindow,4,
Constants,Module,acShiftMask,1,
Constants,Module,acCtrlMask,2,
Constants,Module,acAltMask,4,
Constants,Module,acLeftButton,1,
Constants,Module,acRightButton,2,
Constants,Module,acMiddleButton,4,
Constants,Module,acOLEChanged,0,
Constants,Module,acOLESaved,1,
Constants,Module,acOLEClosed,2,
Constants,Module,acOLERenamed,3,
Constants,Module,vbKeyLButton,1,
Constants,Module,vbKeyRButton,2,
Constants,Module,vbKeyCancel,3,
Constants,Module,vbKeyMButton,4,
Constants,Module,vbKeyBack,8,
Constants,Module,vbKeyTab,9,
Constants,Module,vbKeyClear,12,
Constants,Module,vbKeyReturn,13,
Constants,Module,vbKeyShift,16,
Constants,Module,vbKeyControl,17,
Constants,Module,vbKeyMenu,18,
Constants,Module,vbKeyPause,19,
Constants,Module,vbKeyCapital,20,
Constants,Module,vbKeyEscape,27,
Constants,Module,vbKeySpace,32,
Constants,Module,vbKeyPageUp,33,
Constants,Module,vbKeyPageDown,34,
Constants,Module,vbKeyEnd,35,
Constants,Module,vbKeyHome,36,
Constants,Module,vbKeyLeft,37,
Constants,Module,vbKeyUp,38,
Constants,Module,vbKeyRight,39,
Constants,Module,vbKeyDown,40,
Constants,Module,vbKeySelect,41,
Constants,Module,vbKeyPrint,42,
Constants,Module,vbKeyExecute,43,
Constants,Module,vbKeySnapshot,44,
Constants,Module,vbKeyInsert,45,
Constants,Module,vbKeyDelete,46,
Constants,Module,vbKeyHelp,47,
Constants,Module,vbKeyNumlock,144,
Constants,Module,vbKeyA,65,
Constants,Module,vbKeyB,66,
Constants,Module,vbKeyC,67,
Constants,Module,vbKeyD,68,
Constants,Module,vbKeyE,69,
Constants,Module,vbKeyF,70,
Constants,Module,vbKeyG,71,
Constants,Module,vbKeyH,72,
Constants,Module,vbKeyI,73,
Constants,Module,vbKeyJ,74,
Constants,Module,vbKeyK,75,
Constants,Module,vbKeyL,76,
Constants,Module,vbKeyM,77,
Constants,Module,vbKeyN,78,
Constants,Module,vbKeyO,79,
Constants,Module,vbKeyP,80,
Constants,Module,vbKeyQ,81,
Constants,Module,vbKeyR,82,
Constants,Module,vbKeyS,83,
Constants,Module,vbKeyT,84,
Constants,Module,vbKeyU,85,
Constants,Module,vbKeyV,86,
Constants,Module,vbKeyW,87,
Constants,Module,vbKeyX,88,
Constants,Module,vbKeyY,89,
Constants,Module,vbKeyZ,90,
Constants,Module,vbKey0,48,
Constants,Module,vbKey1,49,
Constants,Module,vbKey2,50,
Constants,Module,vbKey3,51,
Constants,Module,vbKey4,52,
Constants,Module,vbKey5,53,
Constants,Module,vbKey6,54,
Constants,Module,vbKey7,55,
Constants,Module,vbKey8,56,
Constants,Module,vbKey9,57,
Constants,Module,vbKeyNumpad0,96,
Constants,Module,vbKeyNumpad1,97,
Constants,Module,vbKeyNumpad2,98,
Constants,Module,vbKeyNumpad3,99,
Constants,Module,vbKeyNumpad4,100,
Constants,Module,vbKeyNumpad5,101,
Constants,Module,vbKeyNumpad6,102,
Constants,Module,vbKeyNumpad7,103,
Constants,Module,vbKeyNumpad8,104,
Constants,Module,vbKeyNumpad9,105,
Constants,Module,vbKeyMultiply,106,
Constants,Module,vbKeyAdd,107,
Constants,Module,vbKeySeparator,108,
Constants,Module,vbKeySubtract,109,
Constants,Module,vbKeyDecimal,110,
Constants,Module,vbKeyDivide,111,
Constants,Module,vbKeyF1,112,
Constants,Module,vbKeyF2,113,
Constants,Module,vbKeyF3,114,
Constants,Module,vbKeyF4,115,
Constants,Module,vbKeyF5,116,
Constants,Module,vbKeyF6,117,
Constants,Module,vbKeyF7,118,
Constants,Module,vbKeyF8,119,
Constants,Module,vbKeyF9,120,
Constants,Module,vbKeyF10,121,
Constants,Module,vbKeyF11,122,
Constants,Module,vbKeyF12,123,
Constants,Module,vbKeyF13,124,
Constants,Module,vbKeyF14,125,
Constants,Module,vbKeyF15,126,
Constants,Module,vbKeyF16,127,
OldConstants,Module,V_EMPTY,0,
OldConstants,Module,V_NULL,1,
OldConstants,Module,V_INTEGER,2,
OldConstants,Module,V_LONG,3,
OldConstants,Module,V_SINGLE,4,
OldConstants,Module,V_DOUBLE,5,
OldConstants,Module,V_CURRENCY,6,
OldConstants,Module,V_DATE,7,
OldConstants,Module,V_STRING,8,
OldConstants,Module,DB_BINARY,9,
OldConstants,Module,DB_OLE,11,
OldConstants,Module,DB_NONULLS,3,
OldConstants,Module,A_TABLE,0,
OldConstants,Module,A_QUERY,1,
OldConstants,Module,A_FORM,2,
OldConstants,Module,A_REPORT,3,
OldConstants,Module,A_MACRO,4,
OldConstants,Module,A_MODULE,5,
OldConstants,Module,A_FORMBAR,0,
OldConstants,Module,A_FILE,0,
OldConstants,Module,A_EDITMENU,1,
OldConstants,Module,A_RECORDSMENU,3,
OldConstants,Module,A_NEW,0,
OldConstants,Module,A_SAVEFORM,2,
OldConstants,Module,A_SAVEFORMAS,3,
OldConstants,Module,A_SAVERECORD,4,
OldConstants,Module,A_UNDO,0,
OldConstants,Module,A_UNDOFIELD,1,
OldConstants,Module,A_CUT,2,
OldConstants,Module,A_COPY,3,
OldConstants,Module,A_PASTE,4,
OldConstants,Module,A_DELETE,6,
OldConstants,Module,A_SELECTRECORD,7,
OldConstants,Module,A_SELECTALLRECORDS,8,
OldConstants,Module,A_OBJECT,14,
OldConstants,Module,A_REFRESH,2,
OldConstants,Module,A_OBJECTVERB,0,
OldConstants,Module,A_OBJECTUPDATE,3,
OldConstants,Module,A_ANYWHERE,0,
